0,5
00,5
000,5
0000,5
00000,5
000000,5
000001,4
000002,4
000003,4
000004,4
000005,5
000006,4
000007,5
000008,4
000009,5
00001,5
000010,5
000011,5
000012,5
000013,5
000014,5
000015,5
000016,5
000017,4
000018,5
000019,5
00002,5
000020,5
000021,4
000022,5
000023,5
000024,5
000025,5
000026,5
000027,5
000028,5
000029,5
00003,5
000030,5
000031,4
000032,5
000033,5
000034,5
000035,5
000036,5
000037,5
000038,5
000039,5
00004,5
000040,5
000041,5
000042,5
000043,5
000044,5
000045,5
000046,5
000047,4
000048,5
000049,5
00005,5
000050,4
000051,5
000052,5
000053,4
000054,5
000055,5
000056,5
000057,5
000058,5
000059,5
00006,5
000060,5
000061,5
000062,5
000063,4
000064,5
000065,5
000066,5
000067,5
000068,4
000069,5
00007,5
000070,5
000071,5
000072,4
000073,5
000074,5
000075,5
000076,5
000077,5
000078,4
000079,5
00008,5
000080,5
000081,4
000082,5
000083,5
000084,5
000085,5
000086,4
000087,5
000088,5
000089,5
00009,5
000090,5
000091,5
000092,5
000093,5
000094,5
000095,5
000096,5
000097,4
000098,4
000099,5
0001,5
00010,5
000100,5
000101,5
000102,5
000103,5
000104,4
000105,5
000106,4
000107,5
000108,4
000109,5
00011,5
000110,4
000111,4
000112,5
000113,5
000114,5
000115,5
000116,5
000117,5
000118,5
000119,5
00012,5
000120,5
000121,4
000122,4
000123,5
000124,5
000125,3
000126,4
000127,4
000128,3
000129,4
00013,5
000130,5
000131,5
000132,4
000133,4
000134,5
000135,4
000136,4
000137,4
000138,5
000139,5
00014,5
000140,5
000141,5
000142,4
000143,5
000144,5
000145,5
000146,4
000147,5
000148,5
000149,5
00015,5
000150,5
000151,4
000152,5
000153,4
000154,4
000155,5
000156,5
000157,5
000158,5
000159,5
00016,5
000160,5
000161,5
000162,5
000163,4
000164,5
000165,5
000166,5
000167,4
000168,5
000169,5
00017,5
000170,5
000171,5
000172,5
000173,5
000174,4
000175,5
000176,5
000177,5
000178,5
000179,5
00018,5
000180,5
000181,5
000182,4
000183,5
000184,5
000185,4
000186,5
000187,4
000188,5
000189,4
00019,5
000190,5
000191,4
000192,5
000193,5
000194,5
000195,5
000196,5
000197,4
000198,4
000199,5
0002,5
00020,5
000200,4
000201,4
000202,5
000203,4
000204,4
000205,5
000206,4
000207,4
000208,4
000209,5
00021,5
000210,5
000211,4
000212,5
000213,4
000214,5
000215,4
000216,4
000217,4
000218,4
000219,3
00022,5
000220,3
000221,4
000222,4
000223,4
000224,4
000225,5
000226,4
000227,4
000228,4
000229,4
00023,5
000230,4
000231,4
000232,4
000233,4
000234,4
000235,4
000236,4
000237,4
000238,5
000239,4
00024,5
000240,5
000241,4
000242,5
000243,4
000244,5
000245,4
000246,3
000247,3
000248,4
000249,5
00025,5
000250,4
000251,4
000252,4
000253,5
000254,4
000255,4
000256,4
000257,4
000258,5
000259,3
00026,5
000260,4
000261,4
000262,4
000263,4
000264,5
000265,4
000266,5
000267,3
000268,4
000269,5
00027,5
000270,4
000271,5
000272,5
000273,4
000274,3
000275,5
000276,4
000277,5
000278,4
000279,5
00028,5
000280,4
000281,5
000282,4
000283,5
000284,5
000285,4
000286,5
000287,5
000288,4
000289,5
00029,5
000290,4
000291,5
000292,4
000293,5
000294,4
000295,5
000296,4
000297,5
000298,5
000299,4
0003,5
00030,5
000300,5
000301,4
000302,4
000303,5
000304,5
000305,4
000306,5
000307,5
000308,4
000309,5
00031,5
000310,5
000311,4
000312,5
000313,3
000314,4
000315,4
000316,4
000317,4
000318,4
000319,5
00032,5
000320,4
000321,4
000322,5
000323,4
000324,5
000325,4
000326,5
000327,5
000328,5
000329,5
00033,5
000330,4
000331,4
000332,4
000333,4
000334,4
000335,4
000336,4
000337,5
000338,5
000339,5
00034,5
000340,5
000341,5
000342,5
000343,5
000344,5
000345,4
000346,5
000347,4
000348,4
000349,5
00035,5
000350,5
000351,4
000352,4
000353,4
000354,4
000355,5
000356,4
000357,5
000358,5
000359,5
00036,5
000360,5
000361,5
000362,5
000363,5
000364,5
000365,5
000366,5
000367,5
000368,5
000369,5
00037,5
000370,5
000371,4
000372,5
000373,5
000374,4
000375,5
000376,3
000377,5
000378,5
000379,5
00038,5
000380,5
000381,5
000382,4
000383,5
000384,4
000385,5
000386,5
000387,5
000388,4
000389,5
00039,5
000390,5
000391,5
000392,5
000393,5
000394,5
000395,5
000396,5
000397,5
000398,5
000399,5
0004,5
00040,5
000400,5
000401,5
000402,5
000403,5
000404,5
000405,4
000406,5
000407,5
000408,5
000409,5
00041,5
000410,5
000411,5
000412,4
000413,5
000414,5
000415,5
000416,5
000417,5
000418,5
000419,5
00042,5
000420,5
000421,4
000422,4
000423,5
000424,4
000425,3
000426,5
000427,5
000428,4
000429,5
00043,5
000430,3
000431,5
000432,5
000433,4
000434,3
000435,3
000436,5
000437,4
000438,4
000439,4
00044,5
000440,3
000441,3
000442,5
000443,4
000444,5
000445,4
000446,5
000447,4
000448,5
000449,4
00045,5
000450,5
000451,4
000452,5
000453,4
000454,5
000455,5
000456,5
000457,5
000458,5
000459,5
00046,5
000460,5
000461,5
000462,5
000463,5
000464,3
000465,4
000466,5
000467,5
000468,5
000469,4
00047,5
000470,4
000471,5
000472,4
000473,5
000474,5
000475,5
000476,5
000477,5
000478,5
000479,5
00048,5
000480,5
000481,5
000482,4
000483,5
000484,5
000485,4
000486,4
000487,5
000488,4
000489,5
00049,5
000490,5
000491,5
000492,5
000493,5
000494,5
